,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
23,Denver,CO,Denver-Aurora-Lakewood,Denver County,24,,,,,,,,,,,,,1300.0,1395.0,1495.0,1400.0,1475.0,1300.0,1400.0,1400.0,1397.5,1400.0,1345.0,1300.0,1300.0,1350.0,1395.0,1450.0,1500.0,1495.0,1550.0,1522.0,1500.0,1450.0,1395.0,1450.0,1595.0,1600.0,1638.0,1652.5,1490.0,1495.0,1750.0,1800.0,1800.0,1750.0,1750.0,1750.0,1600.0,1650.0,1650.0,1700.0,1800.0,1800.0,1875.0,1895.0,1950.0,1950.0,1950.0,1900.0,1995.0,2100.0,2000.0,2000.0,2100.0,2200.0,2200.0,2200.0,2150.0,2075.0,2000.0,2100.0,2100.0,2150.0,2162.5,2150.0,2200.0,2162.5,2100.0,2095.0,2100.0,2050.0,1990.0,2000.0,2085.0,2100.0,2150.0,2200.0,2250.0,2250.0,2200.0,2195.0,2100.0,2100.0,2142.5,2200.0,2200.0,2250.0,2295.0,2347.5,2350.0,2300.0,2300.0,2261.5,2250.0,2200.0,2200.0,2200.0,2250.0,2250.0,2295.0,2355.0,2395.0,2350.0,2400.0,2400.0,2400.0,2400.0,2350.0,2300.0
24,Seattle,WA,Seattle-Tacoma-Bellevue,King County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2100.0,2100.0,2200.0,2145.0,2187.5,2200.0,2195.0,2100.0,2100.0,2150.0,2350.0,2295.0,2400.0,2450.0,2395.0,2295.0,2295.0,2250.0,2250.0,2295.0,2450.0,2495.0,2500.0,2595.0,2672.5,2650.0,2595.0,2500.0,2500.0,2500.0,2595.0,2650.0,2700.0,2649.5,2600.0,2695.0,2700.0,2710.0,2675.0,2600.0,2500.0,2500.0,2672.5,2650.0,2800.0,2850.0,2850.0,2900.0,2900.0,2900.0,2795.0,2695.0,2650.0,2650.0,2650.0,2697.5,2797.5,2895.0,2900.0,2900.0,2900.0,2900.0,2800.0,2750.0,2650.0,2700.0,2795.0,2800.0,2850.0,2900.0,2995.0,2995.0,2950.0,2995.0,2870.0,2800.0,2800.0,2800.0
25,Memphis,TN,Memphis,Shelby County,26,,,,,,,,1000.0,1100.0,1000.0,922.5,950.0,850.0,895.0,850.0,895.0,900.0,912.5,895.0,850.0,900.0,895.0,825.0,850.0,850.0,850.0,850.0,850.0,850.0,875.0,827.5,795.0,800.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,875.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,840.0,825.0,850.0,850.0,850.0,850.0,850.0,850.0,875.0,895.0,895.0,875.0,850.0,895.0,850.0,895.0,875.0,850.0,850.0,850.0,875.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,875.0,895.0,895.0,895.0,895.0,875.0,865.0,880.0,875.0,850.0,860.0,895.0,900.0,900.0,915.0,925.0,915.0,900.0,900.0,900.0,900.0
26,Boston,MA,Boston-Cambridge-Newton,Suffolk County,27,,,,,,,,,,,,,,,,,,,,,,,,2570.0,2800.0,2795.0,2772.5,2600.0,2750.0,2755.0,2814.0,2500.0,2745.0,2650.0,2635.5,2705.0,2725.0,2625.5,2600.0,2600.0,2596.0,2750.0,2775.0,2784.5,2700.0,2800.0,2800.0,2800.0,2915.0,2952.5,3000.0,3000.0,3000.0,3000.0,2895.0,2885.0,2799.0,2784.0,2800.0,2800.0,3000.0,3000.0,3000.0,2950.0,2950.0,2950.0,2900.0,2850.0,2799.0,2602.5,2747.0,2931.0,3200.0,3200.0,3063.0,2995.0,2875.0,2900.0,2784.0,2875.0,2795.0,2784.0,2794.5,2800.0,3200.0,3200.0,3200.0,3100.0,3000.0,3000.0,2995.0,2837.0,2800.0,2787.0,2900.0,3000.0,3200.0,3500.0,3300.0,2950.0,2900.0,2800.0,2875.0,2950.0,2977.5,2965.0,3005.0,3200.0,3500.0,3500.0,3450.0,3400.0,3225.0,3100.0,3095.0,3100.0,3000.0,3000.0,3000.0,3150.0
27,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,28,,,2150.0,2000.0,2150.0,2500.0,2400.0,2100.0,2175.0,2150.0,2160.0,2200.0,2400.0,2397.5,2400.0,2300.0,2597.5,2525.0,2700.0,2650.0,2635.0,2700.0,2750.0,2500.0,2500.0,2650.0,2500.0,2500.0,2419.0,2615.0,2500.0,2500.0,2600.0,2600.0,2615.0,2585.0,2600.0,2765.0,2750.0,2672.5,2695.0,2947.5,3200.0,3000.0,2895.0,2800.0,2970.0,2900.0,2750.0,2800.0,2695.0,2750.0,2862.5,2950.0,3000.0,2950.0,2800.0,2875.0,2982.5,2900.0,2900.0,2800.0,2995.0,3100.0,3100.0,3000.0,3250.0,3295.0,3200.0,2985.0,2850.0,2850.0,2945.0,3000.0,3000.0,3000.0,3200.0,3200.0,3350.0,3200.0,3000.0,2950.0,2895.0,2897.5,3000.0,3000.0,3000.0,3149.0,3300.0,3300.0,3300.0,3200.0,3000.0,3100.0,3000.0,3000.0,3000.0,3000.0,2975.0,3150.0,3250.0,3300.0,3350.0,3200.0,3100.0,3000.0,3150.0,3010.0,3000.0,3000.0,3000.0,3250.0,3300.0,3400.0,3350.0,3300.0,3250.0,3199.5,3200.0,3200.0
28,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,29,,,,,,,,,,,,,1395.0,1350.0,1300.0,1450.0,1450.0,1462.5,1450.0,1412.5,1450.0,1400.0,1345.0,1300.0,1295.0,1295.0,1390.0,1450.0,1449.5,1395.0,1450.0,1450.0,1370.0,1450.0,1395.0,1350.0,1361.5,1350.0,1371.5,1395.0,1495.0,1595.0,1595.0,1500.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1500.0,1595.0,1625.0,1695.0,1650.0,1695.0,1695.0,1625.0,1595.0,1625.0,1695.0,1795.0,1725.0,1700.0,1850.0,1882.5,1895.0,1950.0,1895.0,1800.0,1800.0,1850.0,1895.0,1995.0,1895.0,1895.0,1935.0,1895.0,1895.0,1895.0,1862.5,1797.5,1895.0,1895.0,1950.0,2000.0,2050.0,2100.0,2100.0,2095.0,1995.0,1995.0,1975.0,1995.0,1960.0,1950.0,1950.0,1995.0,2095.0,2100.0,2095.0,2100.0,2000.0,1995.0,1995.0,1995.0,1995.0,1995.0,2022.5,2100.0,2125.0,2100.0,2150.0,2195.0,2150.0,2095.0,2000.0,2000.0
29,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1412.5,1450.0,1450.0,1450.0,1495.0,1450.0,1450.0,1450.0,1450.0,1495.0,1500.0,1500.0,1575.0,1575.0,1550.0,1500.0,1495.0,1500.0,1500.0,1525.0,1550.0,1500.0,1585.0,1587.5,1595.0,1599.0,1595.0,1500.0,1525.0,1500.0,1600.0,1675.0,1695.0,1650.0,1700.0,1750.0,1700.0,1700.0,1695.0,1675.0,1650.0,1600.0,1600.0,1625.0,1650.0,1700.0,1735.0,1700.0,1755.0,1709.5,1700.0,1695.0,1675.0,1695.0,1695.0,1700.0,1695.0,1705.0,1732.5,1750.0,1770.0,1750.0,1745.0,1730.0,1700.0,1725.0
30,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,31,,,,,,,,,,,,,1150.0,1195.0,1195.0,1195.0,1195.0,1200.0,1195.0,1200.0,1195.0,1195.0,1195.0,1175.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1200.0,1200.0,1200.0,1200.0,1198.5,1195.0,1200.0,1200.0,1200.0,1250.0,1232.5,1200.0,1215.0,1200.0,1210.0,1200.0,1200.0,1235.0,1245.0,1250.0,1250.0,1250.0,1275.0,1275.0,1275.0,1275.0,1280.0,1295.0,1295.0,1299.0,1297.0,1300.0,1300.0,1300.0,1325.0,1325.0,1350.0,1370.0,1350.0,1350.0,1366.0,1355.0,1395.0,1395.0,1350.0,1425.0,1437.5,1450.0,1400.0,1395.0,1395.0,1395.0,1400.0,1450.0,1495.0,1495.0,1500.0,1595.0,1650.0,1695.0,1695.0,1677.5,1650.0,1600.0,1650.0,1625.0,1695.0,1695.0,1735.0,1750.0,1795.0,1800.0,1795.0,1795.0,1795.0,1775.0,1745.0,1700.0,1745.0,1795.0,1795.0,1800.0,1825.0,1850.0,1850.0,1875.0,1850.0,1878.0,1825.0
31,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,32,,,1222.5,1200.0,1200.0,1300.0,1200.0,1262.5,1250.0,1300.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1195.0,1199.0,1150.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1235.0,1250.0,1264.5,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1200.0,1250.0,1250.0,1300.0,1300.0,1295.0,1275.0,1275.0,1262.0,1254.0,1250.0,1300.0,1300.0,1300.0,1350.0,1350.0,1350.0,1350.0,1320.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1350.0,1350.0,1350.0,1350.0,1300.0,1300.0,1300.0,1300.0,1300.0,1277.0,1300.0,1300.0,1300.0,1350.0,1350.0,1350.0,1350.0,1325.0,1317.5,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1350.0,1400.0,1395.0,1350.0,1350.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1325.0,1350.0,1400.0,1400.0,1399.0,1350.0,1350.0,1340.0,1350.0,1350.0
32,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,975.0,1000.0,925.0,970.0,995.0,1050.0,1025.0,1075.0,997.0,999.5,1000.0,995.0,950.0,980.0,985.0,995.0,995.0,1000.0,1000.0,1080.0,1005.0,1000.0,1000.0,995.0,995.0,1000.0,995.0,995.0,1000.0,1015.0,1050.0,1050.0,1100.0,1100.0,1050.0,1050.0,1025.0,1000.0,1000.0,1000.0
33,Fresno,CA,Fresno,Fresno County,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,950.0,950.0,950.0,995.0,995.0,995.0,925.0,995.0,995.0,1042.5,1200.0,1250.0,1249.0,1195.0,1100.0,1095.0,1095.0,1095.0,1150.0,1150.0,1100.0,1195.0,1150.0,1195.0,1250.0,1225.0,1200.0,1195.0,1250.0,1250.0,1285.0,1282.5,1300.0,1300.0,1295.0,1295.0,1295.0,1300.0,1325.0,1350.0,1395.0,1400.0,1350.0,1325.0,1445.0,1400.0,1395.0,1450.0,1400.0,1400.0,1450.0,1400.0,1450.0,1450.0,1500.0,1495.0,1495.0,1495.0,1495.0,1450.0,1450.0,1400.0
34,Omaha,NE,Omaha-Council Bluffs,Douglas County,35,,,,,,,,,,,,,800.0,900.0,925.0,995.0,1100.0,1050.0,1100.0,1095.0,995.0,995.0,900.0,909.0,899.0,950.0,1000.0,900.0,900.0,850.0,900.0,950.0,995.0,1050.0,995.0,950.0,900.0,900.0,910.0,950.0,1050.0,995.0,1095.0,1100.0,1000.0,995.0,995.0,995.0,995.0,995.0,1050.0,1050.0,1095.0,1095.0,1112.5,1095.0,1100.0,1099.0,1097.0,1100.0,1100.0,1100.0,1150.0,1150.0,1150.0,1150.0,1195.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1200.0,1250.0,1200.0,1250.0,1250.0,1200.0,1200.0,1100.0,1195.0,1199.5,1200.0,1225.0,1295.0,1300.0,1295.0,1300.0,1280.0,1290.0,1250.0,1250.0,1250.0,1250.0,1250.0,1300.0,1332.5,1300.0,1325.0,1300.0,1300.0,1275.0,1250.0,1250.0,1250.0,1250.0,1250.0,1300.0,1300.0,1300.0,1350.0,1350.0,1350.0,1300.0,1290.0,1250.0,1272.5
35,Albuquerque,NM,Albuquerque,Bernalillo County,36,,,,,,,,,,,,,,1192.5,1200.0,1200.0,1250.0,1195.0,1200.0,1195.0,1195.0,1150.0,1125.0,1125.0,1125.0,1100.0,1150.0,1100.0,1100.0,1100.0,1125.0,1150.0,1150.0,1100.0,1100.0,1095.0,1100.0,1100.0,1095.0,1100.0,1150.0,1150.0,1150.0,1195.0,1195.0,1190.0,1127.5,1177.5,1150.0,1150.0,1150.0,1150.0,1195.0,1200.0,1195.0,1195.0,1195.0,1195.0,1155.0,1150.0,1175.0,1150.0,1199.0,1200.0,1225.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1225.0,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1250.0,1275.0,1275.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1300.0,1300.0,1300.0,1300.0,1300.0,1295.0,1275.0,1295.0,1300.0,1300.0,1300.0,1350.0,1350.0,1350.0,1345.0,1350.0,1350.0,1350.0,1325.0,1325.0
36,Oklahoma City,OK,Oklahoma City,Oklahoma County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,995.0,900.0,895.0,995.0,1050.0,950.0,1025.0,995.0,950.0,950.0,975.0,1100.0,1141.0,1100.0,1100.0,1032.5,1095.0,1062.5,1095.0,1100.0,1145.0,1195.0,1195.0,1195.0,1195.0,1195.0,1162.5,1100.0,1050.0,1050.0,1080.0,1095.0,1100.0,1150.0,1145.0,1050.0,1100.0,1095.0,1000.0,1050.0,995.0,1000.0,1000.0,975.0,950.0,1000.0,1050.0,1095.0,1050.0,1025.0,1000.0,995.0,990.0,995.0,995.0,996.5,995.0,995.0,1000.0,1000.0,1000.0,1000.0,995.0,995.0,995.0,995.0,995.0,995.0,1000.0,1050.0,1095.0,1095.0,1050.0,1095.0,1095.0,1095.0,1000.0,1050.0,1050.0
37,Raleigh,NC,Raleigh,Wake County,38,,1100.0,1100.0,1150.0,1195.0,1240.0,1195.0,1195.0,1150.0,1195.0,1195.0,1150.0,1100.0,1100.0,1150.0,1195.0,1195.0,1195.0,1195.0,1150.0,1150.0,1100.0,1100.0,1100.0,1150.0,1112.5,1150.0,1150.0,1200.0,1200.0,1200.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1095.0,1120.0,1200.0,1235.0,1250.0,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1200.0,1195.0,1195.0,1200.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1226.5,1250.0,1250.0,1295.0,1295.0,1300.0,1295.0,1300.0,1325.0,1322.5,1300.0,1275.0,1295.0,1295.0,1295.0,1295.0,1322.0,1325.0,1300.0,1325.0,1350.0,1322.5,1300.0,1300.0,1350.0,1322.5,1350.0,1375.0,1375.0,1395.0,1400.0,1400.0,1395.0,1395.0,1395.0,1375.0,1395.0,1395.0,1397.0,1400.0,1400.0,1395.0,1395.0,1400.0,1425.0,1400.0,1400.0,1400.0,1400.0,1425.0,1422.5,1450.0,1475.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0
38,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,39,,,1200.0,1195.0,1200.0,1050.0,1095.0,1099.0,1195.0,1145.0,1100.0,1150.0,1095.0,1075.0,1100.0,1100.0,1100.0,1100.0,1095.0,1050.0,1095.0,1075.0,1075.0,1075.0,1095.0,1095.0,1095.0,1095.0,1100.0,1100.0,1075.0,1050.0,1075.0,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0,1100.0,1100.0,1120.0,1100.0,1100.0,1100.0,1102.5,1100.0,1100.0,1100.0,1100.0,1100.0,1159.0,1167.0,1164.0,1150.0,1150.0,1150.0,1195.0,1195.0,1195.0,1200.0,1199.0,1200.0,1200.0,1207.0,1200.0,1200.0,1200.0,1200.0,1210.0,1250.0,1250.0,1252.5,1250.0,1262.5,1250.0,1250.0,1275.0,1250.0,1250.0,1295.0,1250.0,1245.0,1275.0,1295.0,1300.0,1324.0,1350.0,1350.0,1366.0,1375.0,1350.0,1372.5,1350.0,1350.0,1350.0,1395.0,1400.0,1405.0,1450.0,1450.0,1440.0,1450.0,1449.5,1450.0,1450.0,1454.0,1495.0,1499.5,1550.0,1595.0,1595.0,1600.0,1600.0,1595.0,1595.0,1595.0,1595.0,1595.0
39,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,40,,2500.0,2300.0,2450.0,2270.0,2275.0,2200.0,2200.0,2200.0,2075.0,2100.0,2300.0,2200.0,2100.0,2000.0,2200.0,2200.0,2200.0,2275.0,2225.0,2200.0,2300.0,2250.0,2250.0,2250.0,2250.0,2300.0,2200.0,2300.0,2450.0,2400.0,2200.0,2100.0,2300.0,2275.0,2000.0,2200.0,2200.0,2250.0,2200.0,2300.0,2300.0,2400.0,2450.0,2400.0,2400.0,2300.0,2500.0,2400.0,2350.0,2350.0,2350.0,2500.0,2600.0,2500.0,2500.0,2537.5,2500.0,2400.0,2300.0,2350.0,2500.0,2500.0,2775.0,2600.0,2800.0,2650.0,2600.0,2600.0,2500.0,2450.0,2500.0,2500.0,2600.0,2600.0,2600.0,2500.0,2600.0,2600.0,2600.0,2625.0,2500.0,2500.0,2401.0,2400.0,2500.0,2500.0,2650.0,2645.0,2600.0,2500.0,2562.5,2595.0,2518.0,2476.0,2490.0,2500.0,2500.0,2500.0,2532.5,2545.5,2595.0,2650.0,2600.0,2600.0,2562.5,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2600.0,2512.5,2500.0,2500.0,2500.0
40,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,41,,1250.0,1250.0,1350.0,1400.0,1400.0,1450.0,1400.0,1400.0,1400.0,1395.0,1500.0,1275.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1200.0,1250.0,1200.0,1200.0,1175.0,1150.0,1150.0,1050.0,1005.0,1075.0,1050.0,1025.0,1050.0,1000.0,1000.0,1000.0,1000.0,1000.0,1030.0,1050.0,1100.0,1099.5,1095.0,1095.0,1095.0,1095.0,1000.0,1050.0,1050.0,1000.0,1045.0,1050.0,1095.0,1062.5,1050.0,1100.0,1095.0,1150.0,1150.0,1100.0,1050.0,1075.0,1100.0,1195.0,1197.5,1250.0,1250.0,1220.0,1120.0,1100.0,1100.0,1200.0,1200.0,1199.5,1200.0,1225.0,1300.0,1350.0,1390.0,1375.0,1300.0,1350.0,1275.0,1350.0,1300.0,1350.0,1375.0,1450.0,1500.0,1500.0,1550.0,1500.0,1495.0,1450.0,1450.0,1450.0,1495.0,1500.0,1575.0,1750.0,1700.0,1798.0,1825.0,1800.0,1750.0,1695.0,1695.0,1695.0,1706.0,1700.0,1715.0,1800.0,1850.0,1890.0,1899.0,1800.0,1700.0,1650.0,1700.0,1700.0
41,Kansas City,MO,Kansas City,Jackson County,42,,,,,,,,,,,,,,,,837.5,875.0,900.0,850.0,862.5,800.0,825.0,805.0,800.0,800.0,800.0,800.0,850.0,825.0,825.0,825.0,820.0,799.5,800.0,800.0,795.0,800.0,800.0,800.0,800.0,800.0,797.0,790.0,750.0,775.0,775.0,790.0,780.0,800.0,800.0,800.0,800.0,825.0,795.0,800.0,800.0,792.0,795.0,795.0,795.0,800.0,795.0,800.0,795.0,795.0,800.0,825.0,850.0,840.0,825.0,800.0,800.0,800.0,845.0,850.0,855.0,895.0,900.0,945.0,935.0,895.0,900.0,880.0,900.0,875.0,875.0,875.0,900.0,925.0,950.0,937.0,975.0,975.0,950.0,950.0,950.0,950.0,950.0,950.0,975.0,995.0,1000.0,995.0,995.0,1000.0,1000.0,995.0,995.0,995.0,1000.0,1025.0,1045.0,1050.0,1100.0,1099.0,1050.0,1000.0,1000.0,1000.0,1000.0
42,Colorado Springs,CO,Colorado Springs,El Paso County,43,,,,,,,,,,,,,,1100.0,1195.0,1200.0,1250.0,1250.0,1200.0,1200.0,1200.0,1195.0,1195.0,1195.0,1195.0,1150.0,1195.0,1195.0,1195.0,1200.0,1200.0,1200.0,1167.0,1195.0,1195.0,1200.0,1200.0,1200.0,1225.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1285.0,1295.0,1300.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1325.0,1320.0,1350.0,1350.0,1375.0,1375.0,1395.0,1395.0,1350.0,1395.0,1350.0,1350.0,1350.0,1400.0,1450.0,1450.0,1450.0,1495.0,1525.0,1500.0,1500.0,1500.0,1497.0,1500.0,1545.0,1500.0,1500.0,1550.0,1575.0,1595.0,1600.0,1599.0,1550.0,1550.0,1575.0,1600.0,1595.0,1600.0,1595.0,1600.0,1650.0,1650.0,1695.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0
43,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,44,,,,,,,,,,,,,,1800.0,1885.0,1800.0,2095.0,2150.0,2150.0,1995.0,1850.0,1650.0,1595.0,1597.5,1700.0,1800.0,1895.0,1800.0,1875.0,1795.0,1772.5,1695.0,1850.0,1851.5,1711.0,1711.0,1750.0,1750.0,1835.0,1795.0,1850.0,1862.5,1900.0,1900.0,2142.5,2000.0,1900.0,2095.0,1800.0,1800.0,1800.0,1862.5,2100.0,1999.5,2095.0,2150.0,2097.5,2150.0,2143.0,2200.0,2200.0,2200.0,2199.5,2157.5,2199.0,2200.0,2295.0,2250.0,2200.0,2250.0,2150.0,2142.5,2195.0,2195.0,2200.0,2000.0,2095.0,2200.0,2100.0,2195.0,2200.0,2172.5,2200.0,2115.5,2295.0,2400.0,2495.0,2425.0,2395.0,2397.5,2395.0,2500.0,2495.0,2500.0,2400.0,2395.0,2450.0,2500.0,2450.0,2495.0,2592.5,2600.0,2550.0,2500.0,2595.0,2600.0,2597.5,2600.0,2600.0,2592.5,2595.0,2500.0,2595.0,2550.0,2500.0,2613.0,2606.5,2600.0,2623.0,2600.0
44,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,45,,1350.0,1350.0,1400.0,1395.0,1350.0,1412.5,1462.5,1450.0,1400.0,1400.0,1425.0,1350.0,1395.0,1395.0,1450.0,1495.0,1450.0,1400.0,1475.0,1437.5,1400.0,1395.0,1385.0,1350.0,1350.0,1395.0,1400.0,1410.0,1495.0,1495.0,1450.0,1400.0,1395.0,1395.0,1400.0,1400.0,1395.0,1397.0,1400.0,1400.0,1425.0,1450.0,1450.0,1400.0,1400.0,1390.0,1395.0,1350.0,1350.0,1375.0,1395.0,1475.0,1450.0,1450.0,1450.0,1450.0,1425.0,1425.0,1425.0,1400.0,1395.0,1395.0,1400.0,1495.0,1470.0,1450.0,1450.0,1409.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1450.0,1497.5,1450.0,1450.0,1495.0,1450.0,1475.0,1450.0,1495.0,1450.0,1450.0,1450.0,1450.0,1475.0,1500.0,1500.0,1495.0,1495.0,1495.0,1450.0,1450.0,1450.0,1495.0,1475.0,1495.0,1500.0,1500.0,1525.0,1550.0,1525.0,1525.0,1525.0,1500.0,1500.0,1500.0,1500.0,1550.0,1575.0,1595.0,1595.0,1550.0,1500.0,1500.0,1500.0,1550.0
45,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,2695.0,2625.0,2695.0,2585.0,2800.0,2600.0,3050.0,3175.0,3300.0,2750.0,3000.0,2800.0,2850.0,2999.0,2950.0,2922.5,2700.0,2800.0,2995.0,2995.0,2995.0,3072.5,3172.5,3000.0,3150.0,3000.0,2997.0,2897.5,2800.0,2900.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3000.0,3022.5,3001.0,3000.0,3000.0,3100.0,3100.0,3220.0,3200.0,3200.0,3000.0
46,Tulsa,OK,Tulsa,Tulsa County,47,,,,,,,,,,,,,,,,,,910.0,950.0,900.0,897.5,885.0,900.0,900.0,885.0,890.0,899.5,885.0,895.0,900.0,895.0,965.0,900.0,900.0,947.5,900.0,900.0,900.0,950.0,950.0,875.0,900.0,895.0,895.0,900.0,895.0,895.0,900.0,895.0,895.0,895.0,900.0,985.0,975.0,995.0,995.0,975.0,1000.0,995.0,975.0,975.0,995.0,995.0,975.0,1100.0,1100.0,1100.0,995.0,975.0,950.0,995.0,975.0,975.0,995.0,998.5,1050.0,1050.0,1050.0,995.0,1000.0,975.0,975.0,975.0,950.0,992.5,975.0,975.0,990.0,995.0,1000.0,995.0,975.0,950.0,950.0,950.0,950.0,925.0,925.0,975.0,975.0,995.0,975.0,950.0,925.0,930.0,950.0,950.0,950.0,925.0,945.0,950.0,995.0,960.0,995.0,950.0,950.0,950.0,950.0,950.0,950.0
47,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,1795.0,1800.0,1700.0,1795.0,1795.0,1780.0,1750.0,1750.0,1712.5,1800.0,1900.0,1850.0,1800.0,1800.0,1800.0,1895.0,1875.0,1795.0,1800.0,1800.0,1850.0,1837.5,1895.0,1900.0
