,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
22,Detroit,MI,Detroit-Warren-Dearborn,Wayne County,23,,,900.0,900.0,900.0,850.0,775.0,850.0,850.0,807.5,850.0,800.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,700.0,700.0,700.0,720.0,725.0,700.0,725.0,738.0,700.0,700.0,700.0,700.0,750.0,700.0,725.0,700.0,725.0,750.0,725.0,750.0,700.0,750.0,725.0,725.0,725.0,725.0,700.0,742.5,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,775.0,775.0,800.0,800.0,800.0,775.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,825.0,825.0,800.0,800.0,800.0,800.0,825.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0
23,Denver,CO,Denver-Aurora-Lakewood,Denver County,24,,,,,,,,,,1100.0,1275.0,1275.0,1300.0,1350.0,1400.0,1350.0,1325.0,1295.0,1350.0,1350.0,1400.0,1400.0,1345.0,1300.0,1300.0,1300.0,1350.0,1400.0,1450.0,1450.0,1495.0,1495.0,1450.0,1400.0,1391.0,1400.0,1495.0,1500.0,1550.0,1600.0,1445.0,1495.0,1595.0,1432.0,1500.0,1692.5,1700.0,1750.0,1650.0,1650.0,1625.0,1650.0,1750.0,1800.0,1800.0,1800.0,1850.0,1895.0,1900.0,1895.0,1850.0,1995.0,1900.0,1900.0,1982.5,1995.0,2000.0,2095.0,2000.0,1950.0,1945.0,1950.0,1995.0,1975.0,1995.0,1995.0,1995.0,1995.0,1975.0,1975.0,1950.0,1900.0,1850.0,1900.0,1895.0,1950.0,1950.0,2000.0,2000.0,2000.0,2000.0,1995.0,1995.0,1995.0,1995.0,1995.0,2000.0,2095.0,2100.0,2175.0,2192.5,2100.0,2100.0,2100.0,2095.0,2000.0,2000.0,2000.0,2100.0,2100.0,2150.0,2200.0,2200.0,2200.0,2200.0,2195.0,2200.0,2200.0,2150.0,2150.0
24,Seattle,WA,Seattle-Tacoma-Bellevue,King County,25,,,,,,,,,,,,,,,1600.0,1650.0,1795.0,1795.0,1797.5,1795.0,1800.0,1700.0,1550.0,1500.0,1495.0,1495.0,1550.0,1595.0,1650.0,1695.0,1735.0,1745.0,1750.0,1700.0,1727.0,1600.0,1600.0,1650.0,1600.0,1600.0,1630.0,1695.0,1650.0,1650.0,1795.0,1950.0,1950.0,1950.0,1950.0,1900.0,1950.0,1975.0,2000.0,2000.0,2100.0,2200.0,2200.0,2150.0,2100.0,2000.0,2080.0,2000.0,2100.0,2250.0,2220.0,2350.0,2450.0,2400.0,2350.0,2295.0,2285.0,2299.5,2350.0,2385.0,2395.0,2400.0,2400.0,2495.0,2495.0,2500.0,2495.0,2485.0,2400.0,2350.0,2495.0,2450.0,2500.0,2600.0,2600.0,2600.0,2650.0,2600.0,2549.0,2500.0,2495.0,2499.0,2495.0,2495.0,2500.0,2650.0,2695.0,2700.0,2750.0,2700.0,2600.0,2595.0,2500.0,2500.0,2600.0,2575.0,2647.5,2700.0,2790.0,2800.0,2795.0,2800.0,2700.0,2650.0,2675.0,2600.0
25,Memphis,TN,Memphis,Shelby County,26,,,,,,,,1100.0,1200.0,1150.0,1100.0,1100.0,950.0,975.0,925.0,950.0,950.0,950.0,925.0,950.0,962.5,947.5,875.0,895.0,895.0,895.0,900.0,895.0,895.0,895.0,875.0,850.0,850.0,850.0,895.0,875.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,875.0,875.0,850.0,850.0,850.0,877.5,895.0,850.0,850.0,850.0,875.0,875.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,875.0,850.0,850.0,850.0,875.0,850.0,850.0,875.0,895.0,895.0,875.0,900.0,915.0,895.0,885.0,897.0,875.0,895.0,895.0,875.0,875.0,875.0,895.0,875.0,875.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,865.0,895.0,900.0,895.0,895.0,895.0,895.0,895.0,895.0,895.0,875.0,875.0,895.0,915.0,925.0,949.0,950.0,937.5,925.0,925.0,925.0,942.5
26,Boston,MA,Boston-Cambridge-Newton,Suffolk County,27,,,,,,,,,2122.5,2167.5,2200.0,2242.5,2480.0,2300.0,2200.0,2125.0,2100.0,2200.0,2250.0,2302.0,2500.0,2500.0,2500.0,2400.0,2400.0,2400.0,2375.0,2300.0,2300.0,2350.0,2400.0,2400.0,2650.0,2600.0,2600.0,2592.5,2600.0,2500.0,2500.0,2500.0,2450.0,2500.0,2500.0,2495.0,2450.0,2600.0,2600.0,2599.0,2600.0,2600.0,2600.0,2600.0,2600.0,2607.5,2600.0,2600.0,2550.0,2595.0,2500.0,2600.0,2700.0,2700.0,2650.0,2650.0,2600.0,2600.0,2600.0,2600.0,2542.5,2500.0,2599.0,2645.0,2800.0,2800.0,2700.0,2650.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2605.0,2800.0,2795.0,2800.0,2800.0,2700.0,2675.0,2650.0,2650.0,2700.0,2650.0,2700.0,2790.0,2800.0,2850.0,2800.0,2700.0,2750.0,2750.0,2750.0,2700.0,2700.0,2750.0,2800.0,2850.0,2900.0,2900.0,2900.0,2900.0,2800.0,2800.0,2800.0,2795.0,2795.0,2800.0,2800.0,2900.0
27,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,28,,2275.0,1972.5,1999.0,2000.0,2125.0,2300.0,2200.0,2180.0,2200.0,2156.5,2250.0,2400.0,2300.0,2295.0,2300.0,2400.0,2350.0,2450.0,2460.0,2497.5,2500.0,2500.0,2342.5,2350.0,2400.0,2400.0,2395.0,2350.0,2434.5,2300.0,2300.0,2450.0,2497.5,2500.0,2410.0,2410.0,2597.5,2500.0,2400.0,2350.0,2450.0,2500.0,2450.0,2480.0,2350.0,2499.0,2450.0,2400.0,2450.0,2400.0,2400.0,2500.0,2500.0,2500.0,2500.0,2500.0,2495.0,2450.0,2400.0,2500.0,2420.0,2500.0,2500.0,2500.0,2500.0,2500.0,2550.0,2600.0,2550.0,2500.0,2500.0,2550.0,2550.0,2500.0,2500.0,2580.0,2550.0,2600.0,2595.0,2500.0,2500.0,2500.0,2500.0,2500.0,2600.0,2550.0,2600.0,2700.0,2695.0,2700.0,2600.0,2600.0,2575.0,2550.0,2595.0,2550.0,2500.0,2500.0,2600.0,2650.0,2675.0,2700.0,2650.0,2680.0,2600.0,2600.0,2600.0,2600.0,2605.0,2600.0,2650.0,2700.0,2750.0,2730.0,2700.0,2700.0,2700.0,2700.0,2730.0
28,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,29,,,,,,,,,,,,1250.0,1412.5,1395.0,1300.0,1395.0,1395.0,1395.0,1400.0,1395.0,1450.0,1440.0,1395.0,1375.0,1299.5,1300.0,1395.0,1425.0,1400.0,1395.0,1395.0,1450.0,1370.0,1450.0,1395.0,1350.0,1350.0,1350.0,1325.0,1350.0,1395.0,1425.0,1400.0,1450.0,1450.0,1495.0,1495.0,1495.0,1495.0,1495.0,1450.0,1495.0,1550.0,1550.0,1595.0,1650.0,1650.0,1685.0,1695.0,1595.0,1595.0,1600.0,1650.0,1700.0,1695.0,1695.0,1795.0,1800.0,1850.0,1895.0,1800.0,1795.0,1795.0,1800.0,1850.0,1900.0,1850.0,1850.0,1860.0,1850.0,1850.0,1800.0,1850.0,1790.0,1800.0,1850.0,1895.0,1897.5,1995.0,2000.0,1995.0,1995.0,1950.0,1925.0,1900.0,1950.0,1900.0,1895.0,1900.0,1900.0,1995.0,1999.0,1999.0,2000.0,1995.0,1950.0,1945.0,1975.0,1950.0,1950.0,1975.0,1995.0,2050.0,2037.5,2000.0,2095.0,2000.0,1999.0,1995.0,1995.0
29,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.0,1175.0,1200.0,1350.0,1350.0,1390.0,1395.0,1350.0,1350.0,1350.0,1395.0,1395.0,1400.0,1475.0,1495.0,1450.0,1495.0,1475.0,1475.0,1495.0,1450.0,1495.0,1500.0,1500.0,1575.0,1595.0,1550.0,1500.0,1500.0,1500.0,1500.0,1550.0,1550.0,1549.5,1595.0,1600.0,1595.0,1595.0,1575.0,1500.0,1500.0,1500.0,1575.0,1600.0,1650.0,1650.0,1695.0,1700.0,1675.0,1650.0,1600.0,1625.0,1600.0,1600.0,1600.0,1600.0,1600.0,1675.0,1695.0,1675.0,1700.0,1695.0,1667.5,1650.0,1637.5,1650.0,1650.0,1675.0,1652.5,1696.0,1700.0,1700.0,1700.0,1720.0,1700.0,1700.0,1700.0,1700.0
30,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,31,,,,,,,,,,,,,,,,,,,,,,1150.0,1125.0,1145.0,1125.0,1160.0,1150.0,1150.0,1150.0,1160.0,1175.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1200.0,1195.0,1150.0,1175.0,1150.0,1195.0,1195.0,1195.0,1195.0,1199.0,1200.0,1200.0,1200.0,1245.0,1249.0,1250.0,1250.0,1250.0,1250.0,1250.0,1266.5,1259.0,1295.0,1262.5,1295.0,1295.0,1295.0,1300.0,1325.0,1295.0,1295.0,1329.0,1300.0,1350.0,1350.0,1295.0,1350.0,1370.0,1395.0,1385.0,1325.0,1350.0,1350.0,1350.0,1425.0,1450.0,1456.0,1495.0,1500.0,1595.0,1650.0,1625.0,1606.0,1595.0,1595.0,1600.0,1600.0,1650.0,1650.0,1695.0,1700.0,1745.0,1770.0,1750.0,1757.5,1750.0,1725.0,1695.0,1695.0,1695.0,1750.0,1750.0,1760.0,1795.0,1800.0,1800.0,1800.0,1800.0,1825.0,1795.0
31,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,32,,,1300.0,1300.0,1300.0,1395.0,1250.0,1295.0,1300.0,1350.0,1300.0,1300.0,1250.0,1200.0,1250.0,1250.0,1200.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1210.0,1250.0,1259.5,1250.0,1250.0,1250.0,1250.0,1250.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1299.0,1300.0,1300.0,1350.0,1375.0,1400.0,1400.0,1400.0,1385.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1395.0,1400.0,1400.0,1400.0,1350.0,1350.0,1300.0,1325.0,1350.0,1300.0,1300.0,1300.0,1350.0,1399.0,1395.0,1400.0,1400.0,1350.0,1350.0,1325.0,1300.0,1300.0,1300.0,1300.0,1325.0,1400.0,1400.0,1400.0,1400.0,1375.0,1350.0,1350.0,1300.0,1350.0,1347.0,1350.0,1350.0,1399.0,1400.0,1400.0,1400.0,1395.0,1350.0,1350.0,1350.0,1350.0
32,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,1150.0,1185.0,1175.0,1110.0,1135.0,999.0,995.0,975.0,997.0,1050.0,999.0,1000.0,1095.0,1095.0,1050.0,1075.0,1010.0,1000.0,1097.0,1100.0,1100.0,1075.0,1112.5,975.0,1127.5,999.5,1000.0,1070.0,985.0,999.0,1025.0,1100.0,1100.0,1175.0,1050.0,1050.0,1075.0,1050.0,1000.0,1025.0,1000.0,1025.0,1025.0,1045.0,1050.0,1150.0,1095.0,1095.0,1085.0,1050.0,1050.0,1050.0,1000.0,1000.0,1050.0,1075.0,1100.0,1100.0,1150.0,1112.5,1100.0,1095.0,1072.5,1050.0,1075.0,1075.0
33,Fresno,CA,Fresno,Fresno County,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1200.0,1195.0,1095.0,1077.5,1095.0,1085.0,1100.0,1100.0,1095.0,1147.5,1125.0,1100.0,1200.0,1195.0,1200.0,1150.0,1200.0,1227.5,1250.0,1250.0,1295.0,1295.0,1285.0,1250.0,1275.0,1275.0,1295.0,1300.0,1325.0,1375.0,1300.0,1300.0,1395.0,1395.0,1350.0,1400.0,1350.0,1375.0,1400.0,1395.0,1395.0,1400.0,1450.0,1440.0,1437.5,1400.0,1400.0,1400.0,1395.0,1395.0
34,Omaha,NE,Omaha-Council Bluffs,Douglas County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1225.0,1287.5,1300.0,1275.0,1295.0,1275.0,1275.0,1250.0,1250.0,1225.0,1250.0,1250.0,1300.0,1310.0,1295.0,1300.0,1300.0,1300.0,1250.0,1250.0,1250.0,1250.0,1247.5,1250.0,1295.0,1300.0,1300.0,1345.0,1315.0,1350.0,1300.0,1290.0,1250.0,1250.0
35,Albuquerque,NM,Albuquerque,Bernalillo County,36,,,,,,,,,,,,,1150.0,1190.0,1200.0,1200.0,1200.0,1195.0,1200.0,1175.0,1150.0,1150.0,1100.0,1100.0,1100.0,1095.0,1100.0,1050.0,1050.0,1100.0,1100.0,1100.0,1100.0,1095.0,1075.0,1050.0,1050.0,1050.0,1000.0,1050.0,1100.0,1100.0,1100.0,1137.5,1150.0,1150.0,1100.0,1150.0,1125.0,1125.0,1100.0,1100.0,1150.0,1195.0,1175.0,1175.0,1175.0,1180.0,1150.0,1150.0,1150.0,1150.0,1175.0,1200.0,1200.0,1200.0,1200.0,1200.0,1195.0,1199.5,1190.0,1195.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1195.0,1200.0,1200.0,1212.5,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1245.0,1250.0,1225.0,1250.0,1250.0,1250.0,1295.0,1295.0,1300.0,1295.0,1295.0,1275.0,1250.0,1250.0,1295.0,1295.0,1299.0,1325.0,1350.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0
36,Oklahoma City,OK,Oklahoma City,Oklahoma County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,895.0,850.0,881.0,949.0,800.0,850.0,900.0,850.0,850.0,950.0,995.0,925.0,995.0,950.0,925.0,925.0,950.0,1100.0,1120.0,1100.0,1100.0,1000.0,1050.0,1045.0,1095.0,1095.0,1100.0,1195.0,1195.0,1195.0,1175.0,1175.0,1147.5,1100.0,1000.0,1025.0,1050.0,1050.0,1095.0,1100.0,1100.0,1000.0,1095.0,1050.0,995.0,1049.0,975.0,990.0,950.0,950.0,950.0,995.0,1000.0,1050.0,1025.0,1000.0,1000.0,995.0,975.0,995.0,975.0,995.0,985.0,980.0,1000.0,995.0,1000.0,1000.0,995.0,977.0,995.0,995.0,990.0,995.0,1000.0,1025.0,1050.0,1050.0,1049.0,1095.0,1060.0,1050.0,1000.0,1025.0,1025.0
37,Raleigh,NC,Raleigh,Wake County,38,,1100.0,1100.0,1150.0,1195.0,1220.0,1195.0,1195.0,1150.0,1195.0,1195.0,1150.0,1100.0,1100.0,1125.0,1195.0,1195.0,1195.0,1195.0,1150.0,1125.0,1100.0,1095.0,1100.0,1150.0,1100.0,1150.0,1150.0,1195.0,1200.0,1195.0,1150.0,1150.0,1150.0,1150.0,1150.0,1100.0,1085.0,1100.0,1195.0,1200.0,1220.0,1200.0,1200.0,1210.0,1250.0,1200.0,1200.0,1199.5,1195.0,1195.0,1200.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1225.0,1250.0,1250.0,1195.0,1200.0,1200.0,1195.0,1195.0,1300.0,1300.0,1200.0,1175.0,1195.0,1195.0,1195.0,1295.0,1300.0,1300.0,1295.0,1300.0,1325.0,1300.0,1295.0,1297.0,1347.0,1300.0,1350.0,1350.0,1350.0,1395.0,1399.5,1400.0,1395.0,1395.0,1395.0,1350.0,1380.0,1395.0,1395.0,1400.0,1400.0,1395.0,1395.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1450.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0
38,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,39,,,1200.0,1195.0,1200.0,1000.0,1050.0,1095.0,1100.0,1000.0,1000.0,1050.0,997.0,999.0,1025.0,1050.0,1050.0,1050.0,1050.0,999.0,1000.0,995.0,995.0,995.0,1000.0,995.0,995.0,995.0,995.0,1000.0,995.0,999.5,1000.0,1025.0,1000.0,1025.0,1025.0,1025.0,1008.0,1025.0,1050.0,1050.0,1050.0,1050.0,1050.0,1095.0,1095.0,1095.0,1090.0,1095.0,1095.0,1095.0,1125.0,1100.0,1100.0,1100.0,1125.0,1125.0,1125.0,1150.0,1150.0,1185.0,1175.0,1195.0,1195.0,1195.0,1175.0,1150.0,1150.0,1185.0,1170.0,1195.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1225.0,1200.0,1200.0,1250.0,1200.0,1195.0,1212.0,1250.0,1250.0,1275.0,1275.0,1295.0,1295.0,1325.0,1300.0,1300.0,1295.0,1295.0,1300.0,1325.0,1350.0,1350.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1350.0,1395.0,1400.0,1450.0,1475.0,1495.0,1500.0,1500.0,1500.0,1500.0,1495.0,1495.0,1475.0
39,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,40,,1995.0,1950.0,1950.0,1900.0,1950.0,1990.0,2000.0,2100.0,1950.0,1962.5,2000.0,1900.0,1850.0,1850.0,1850.0,1900.0,1900.0,1950.0,1950.0,1950.0,2000.0,2024.5,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2100.0,2100.0,2099.0,2100.0,2100.0,2100.0,2179.0,2200.0,2200.0,2175.0,2200.0,2155.0,2180.0,2200.0,2250.0,2250.0,2250.0,2250.0,2200.0,2200.0,2200.0,2200.0,2225.0,2200.0,2300.0,2217.5,2200.0,2200.0,2200.0,2150.0,2100.0,2200.0,2300.0,2400.0,2400.0,2449.5,2495.0,2500.0,2450.0,2400.0,2400.0,2475.0,2450.0,2450.0,2499.0,2450.0,2390.0,2399.5,2300.0,2300.0,2375.0,2299.0,2350.0,2250.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2350.0,2322.5,2400.0,2400.0,2450.0,2475.0,2500.0,2500.0,2500.0,2495.0,2450.0,2400.0,2400.0,2400.0,2450.0,2405.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0
40,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,41,,,1250.0,1350.0,1350.0,1350.0,1400.0,1400.0,1375.0,1362.5,1350.0,1400.0,1350.0,1325.0,1300.0,1300.0,1325.0,1350.0,1300.0,1350.0,1300.0,1350.0,1295.0,1251.5,1250.0,1200.0,1250.0,1100.0,1100.0,1175.0,1150.0,1100.0,1145.0,1100.0,1095.0,1095.0,1100.0,1090.0,1150.0,1200.0,1250.0,1200.0,1200.0,1150.0,1195.0,1200.0,1100.0,1200.0,1175.0,1125.0,1150.0,1150.0,1200.0,1199.5,1200.0,1250.0,1250.0,1295.0,1295.0,1100.0,1095.0,1100.0,1150.0,1200.0,1200.0,1250.0,1250.0,1250.0,1195.0,1200.0,1250.0,1295.0,1300.0,1390.0,1395.0,1400.0,1400.0,1450.0,1500.0,1500.0,1450.0,1495.0,1450.0,1495.0,1450.0,1500.0,1550.0,1600.0,1650.0,1600.0,1650.0,1650.0,1600.0,1600.0,1600.0,1600.0,1650.0,1700.0,1700.0,1750.0,1737.0,1800.0,1800.0,1800.0,1750.0,1701.0,1750.0,1750.0,1800.0,1795.0,1800.0,1800.0,1850.0,1850.0,1850.0,1800.0,1800.0,1750.0,1800.0,1800.0
41,Kansas City,MO,Kansas City,Jackson County,42,,,,,,,,,,,,,,,,,,,,,,,,,950.0,875.0,900.0,950.0,875.0,875.0,900.0,895.0,850.0,850.0,850.0,800.0,800.0,800.0,800.0,800.0,850.0,800.0,795.0,756.5,775.0,800.0,800.0,800.0,825.0,815.0,825.0,825.0,850.0,850.0,850.0,825.0,800.0,800.0,800.0,825.0,825.0,800.0,825.0,825.0,825.0,850.0,865.0,899.5,895.0,862.5,850.0,850.0,875.0,895.0,899.5,925.0,950.0,950.0,975.0,950.0,907.0,950.0,940.0,950.0,900.0,900.0,900.0,950.0,975.0,995.0,975.0,1000.0,995.0,995.0,995.0,995.0,975.0,950.0,975.0,995.0,1000.0,1050.0,1000.0,1000.0,1025.0,1025.0,1012.5,1000.0,995.0,1050.0,1050.0,1050.0,1080.0,1100.0,1100.0,1095.0,1050.0,1025.0,1025.0,1045.0
42,Colorado Springs,CO,Colorado Springs,El Paso County,43,,,,,,,,,,,,,,1095.0,1150.0,1195.0,1200.0,1225.0,1195.0,1195.0,1195.0,1150.0,1125.0,1145.0,1140.0,1100.0,1150.0,1150.0,1150.0,1195.0,1200.0,1195.0,1150.0,1150.0,1175.0,1175.0,1175.0,1150.0,1175.0,1195.0,1195.0,1200.0,1200.0,1200.0,1200.0,1225.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1300.0,1295.0,1300.0,1300.0,1300.0,1295.0,1295.0,1295.0,1275.0,1295.0,1295.0,1300.0,1325.0,1325.0,1340.0,1350.0,1325.0,1350.0,1300.0,1350.0,1325.0,1350.0,1395.0,1400.0,1400.0,1450.0,1495.0,1475.0,1495.0,1495.0,1450.0,1450.0,1495.0,1487.5,1495.0,1500.0,1500.0,1527.5,1550.0,1549.5,1500.0,1500.0,1500.0,1500.0,1500.0,1545.0,1500.0,1500.0,1585.0,1600.0,1625.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
43,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,44,,2347.5,2250.0,2100.0,2100.0,2200.0,2197.5,2287.5,2300.0,2000.0,1925.0,1925.0,1850.0,1800.0,1750.0,1700.0,1837.5,1850.0,1875.0,1800.0,1700.0,1600.0,1550.0,1480.0,1400.0,1599.0,1650.0,1450.0,1450.0,1450.0,1400.0,1400.0,1495.0,1500.0,1495.0,1450.0,1400.0,1500.0,1500.0,1466.0,1495.0,1400.0,1350.0,1375.0,1595.0,1795.0,1695.0,1895.0,1750.0,1750.0,1750.0,1700.0,1800.0,1795.0,1795.0,1895.0,1895.0,1900.0,1900.0,1895.0,1912.5,1900.0,1900.0,1950.0,1950.0,1995.0,1997.5,2000.0,2060.0,1995.0,1990.0,1995.0,1995.0,1997.5,2000.0,1897.5,2000.0,1950.0,1995.0,1995.0,2095.0,2070.0,2000.0,1995.0,2095.0,2195.0,2250.0,2100.0,2150.0,2195.0,2150.0,2250.0,2250.0,2295.0,2200.0,2195.0,2200.0,2250.0,2195.0,2245.0,2350.0,2395.0,2300.0,2300.0,2250.0,2200.0,2285.0,2300.0,2295.0,2275.0,2300.0,2300.0,2295.0,2250.0,2295.0,2400.0,2350.0,2350.0,2300.0,2362.5
44,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,45,,1300.0,1295.0,1350.0,1350.0,1350.0,1400.0,1450.0,1395.0,1395.0,1350.0,1385.0,1350.0,1350.0,1350.0,1400.0,1450.0,1450.0,1400.0,1425.0,1400.0,1395.0,1395.0,1350.0,1350.0,1350.0,1350.0,1395.0,1395.0,1450.0,1400.0,1400.0,1395.0,1350.0,1375.0,1395.0,1395.0,1350.0,1395.0,1395.0,1395.0,1399.0,1395.0,1395.0,1395.0,1395.0,1350.0,1375.0,1350.0,1350.0,1350.0,1350.0,1400.0,1395.0,1400.0,1400.0,1400.0,1395.0,1395.0,1400.0,1395.0,1395.0,1375.0,1395.0,1445.0,1450.0,1425.0,1400.0,1400.0,1400.0,1400.0,1395.0,1400.0,1400.0,1450.0,1450.0,1475.0,1400.0,1400.0,1475.0,1450.0,1435.0,1400.0,1450.0,1425.0,1400.0,1400.0,1400.0,1425.0,1470.0,1450.0,1450.0,1450.0,1425.0,1400.0,1425.0,1400.0,1450.0,1450.0,1450.0,1495.0,1495.0,1495.0,1495.0,1500.0,1500.0,1500.0,1495.0,1495.0,1475.0,1495.0,1500.0,1500.0,1500.0,1550.0,1545.0,1500.0,1500.0,1500.0,1500.0
45,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.0,2300.0,2272.5,2295.0,2400.0,2400.0,2494.5,2550.0,2400.0,2600.0,2500.0,2840.0,2995.0,2700.0,2797.5,2800.0,2800.0,2800.0,2850.0,2975.0,2999.5,3199.5,2825.0,2900.0,2672.5,2800.0,2925.0,2850.0,2900.0,2850.0,2850.0,2900.0,2950.0,2917.5,2900.0,2997.0,3000.0,2999.5,2900.0,2900.0,2800.0,2800.0,2895.0,3095.0,3150.0,3200.0,3200.0,3000.0,3150.0,3195.0,3000.0,3000.0,2995.0,3000.0,3000.0,3000.0,3000.0,3195.0,3000.0,3000.0,3100.0,3000.0,3000.0
